,F,V,R0,eta,gamma,alpha,,Vexp,R0exp,etaexp
1795,8.544503028,-15.67953134,-4.979112483,-0.1313363,0.044456602,0.037012756,,1.55048E-07,0.006880166,0.876922816
1796,8.581724926,-15.67341052,-4.954863233,-0.136718217,0.046517274,0.090959485,,1.56E-07,0.007049044,0.872215967
1797,8.701394177,-15.72423237,-4.878072222,-0.133796209,0.047918982,0.054849915,,1.4827E-07,0.007611674,0.874768317
1798,8.493753988,-15.69647245,-4.921509743,-0.160343174,0.040676667,0.042557443,,1.52443E-07,0.007288119,0.851851406
1799,8.481194591,-15.7153714,-4.914625214,-0.170324999,0.043727568,0.06307583,,1.49589E-07,0.007338468,0.843390671
1800,8.608903045,-15.68784391,-4.932191485,-0.129935283,0.041336828,0.026186062,,1.53764E-07,0.007210684,0.87815226
1801,8.581919204,-15.71504625,-4.925977762,-0.158505003,0.045652067,0.124187846,,1.49638E-07,0.007255629,0.853418695
1802,8.552516447,-15.69581939,-4.918667322,-0.149069142,0.044898587,0.069140898,,1.52543E-07,0.007308865,0.861509546
1803,8.687119807,-15.73631786,-4.922313812,-0.175897429,0.045099418,0.025160971,,1.46489E-07,0.007282262,0.838704006
1804,8.454150779,-15.65845474,-4.899834491,-0.128120316,0.044480287,0.024072566,,1.58351E-07,0.007447816,0.879747525
1805,8.594632924,-15.67988605,-4.869993603,-0.139505645,0.046170043,0.058565286,,1.54993E-07,0.007673414,0.869788113
1806,8.543766794,-15.67713273,-4.901188173,-0.11492695,0.047978605,0.05415829,,1.5542E-07,0.00743774,0.891431261
1807,8.620168492,-15.70456086,-4.928174652,-0.106875309,0.047170314,0.10172271,,1.51215E-07,0.007239706,0.898637718
1808,8.511933306,-15.66693437,-4.946691879,-0.146147914,0.042005682,0.046234952,,1.57013E-07,0.007106881,0.864029891
1809,8.613435855,-15.70794926,-4.915407423,-0.110579037,0.048010536,0.044154748,,1.50704E-07,0.00733273,0.895315564
1810,8.633935001,-15.66835399,-4.922043132,-0.141767078,0.042179502,0.029993524,,1.56791E-07,0.007284233,0.867823368
1811,8.404523309,-15.69488198,-4.909082199,-0.148969537,0.048795793,0.0204555,,1.52686E-07,0.007379258,0.861595361
1812,8.625447679,-15.71613224,-4.927609918,-0.125256068,0.044308592,0.029017374,,1.49476E-07,0.007243796,0.882270952
1813,8.566017313,-15.72671118,-4.93782366,-0.151097068,0.044899911,0.077586569,,1.47903E-07,0.007170186,0.859764239
1814,8.563975878,-15.7057075,-4.909233314,-0.140969856,0.045183949,0.085719092,,1.51042E-07,0.007378143,0.868515492
1815,8.600482329,-15.73126738,-4.900723175,-0.150917048,0.04611676,0.057739935,,1.4723E-07,0.0074412,0.859919027
1816,8.564734827,-15.65275474,-4.895655944,-0.131469879,0.043497721,0.046847136,,1.59256E-07,0.007479002,0.876805685
1817,8.649425401,-15.72046263,-4.901767223,-0.124312393,0.045907482,0.05195116,,1.4883E-07,0.007433435,0.883103922
1818,8.504925196,-15.61986264,-4.890284791,-0.13349927,0.048301036,0.065771212,,1.64581E-07,0.007519281,0.875028108
1819,8.638640029,-15.69086688,-4.925384916,-0.12702892,0.043970312,0.038655066,,1.533E-07,0.007259931,0.880708202
1820,8.646322824,-15.69459126,-4.966167486,-0.136575676,0.043151695,0.031598701,,1.5273E-07,0.006969809,0.872340302
1821,8.631578493,-15.72994378,-4.924144643,-0.132189021,0.0433757,0.054313393,,1.47425E-07,0.007268941,0.876175364
1822,8.662320262,-15.65613292,-4.893678835,-0.129332678,0.042639424,0.060860138,,1.58719E-07,0.007493803,0.878681599
1823,8.52965224,-15.71442411,-4.938285204,-0.122297275,0.048111272,0.022094538,,1.49731E-07,0.007166878,0.884885275
1824,8.555690592,-15.70443049,-4.934579635,-0.129265853,0.03868513,0.070909751,,1.51235E-07,0.007193484,0.878740319
1825,8.623237963,-15.68784263,-4.875761104,-0.150664596,0.044873433,0.09951963,,1.53765E-07,0.007629285,0.860136143
1826,8.626389676,-15.72383562,-4.913433402,-0.152685226,0.046885322,0.043205291,,1.48329E-07,0.007347219,0.858399882
1827,8.678236406,-15.6757716,-4.876081046,-0.129486827,0.043932278,0.09193625,,1.55632E-07,0.007626845,0.878546162
1828,8.486795096,-15.71730374,-4.95319103,-0.128811345,0.046680934,0.01593857,,1.49301E-07,0.007060842,0.879139804
1829,8.603034823,-15.70602667,-4.963187544,-0.155536814,0.04629245,0.061632687,,1.50994E-07,0.006990609,0.855955565
1830,8.480450532,-15.69214412,-4.866490447,-0.150663382,0.045984866,0.039038069,,1.53105E-07,0.007700343,0.860137188
1831,8.535371888,-15.7042698,-4.927148684,-0.147795748,0.043403157,0.026966624,,1.51259E-07,0.007247138,0.862607286
1832,8.633298037,-15.69473927,-4.957354371,-0.124555019,0.041027779,0.030013648,,1.52708E-07,0.007031506,0.882889684
1833,8.552872063,-15.73237781,-4.933969499,-0.164935435,0.044533678,0.060949156,,1.47067E-07,0.007197875,0.84794845
1834,8.593617413,-15.69807216,-4.902891951,-0.147077654,0.042034243,0.097129102,,1.522E-07,0.007425079,0.863226942
1835,8.557200498,-15.71276232,-4.965693606,-0.152772369,0.045125467,0.047527247,,1.4998E-07,0.006973112,0.858325081
1836,8.61562915,-15.71197877,-4.880114642,-0.130587895,0.042344072,0.052576345,,1.50098E-07,0.007596143,0.877579355
1837,8.583285497,-15.70985001,-4.932466104,-0.153891662,0.0456656,0.047131184,,1.50418E-07,0.007208704,0.857364901
1838,8.563276971,-15.73365096,-4.905368302,-0.171139365,0.042407868,0.053503127,,1.4688E-07,0.007406715,0.842704122
1839,8.596506944,-15.72410679,-4.889715619,-0.163093743,0.046374106,0.060212094,,1.48288E-07,0.007523562,0.849511549
1840,8.407415115,-15.70020756,-4.872128269,-0.109511921,0.046307897,0.007847344,,1.51875E-07,0.007657052,0.89627148
1841,8.562382947,-15.699439,-4.947283235,-0.148336388,0.042536231,0.057844842,,1.51992E-07,0.007102679,0.862141052
1842,8.497795751,-15.69306724,-4.908877039,-0.139653806,0.049200931,0.016396865,,1.52963E-07,0.007380772,0.869659254
1843,8.554568208,-15.69271587,-4.92284851,-0.167175144,0.04576395,0.058938596,,1.53017E-07,0.007278369,0.846051417
1844,8.635402757,-15.68288939,-4.957575564,-0.129345462,0.042365975,0.046975465,,1.54528E-07,0.007029951,0.878670366
1845,8.540307224,-15.71866275,-4.909647419,-0.144699401,0.044958554,0.020887627,,1.49098E-07,0.007375088,0.865282357
1846,8.440502064,-15.73320057,-4.933291713,-0.148703813,0.044297696,0.049847053,,1.46946E-07,0.007202755,0.861824338
1847,8.568729265,-15.71193416,-4.95353032,-0.135939143,0.042197639,0.005514216,,1.50104E-07,0.007058446,0.872895752
1848,8.58559971,-15.66388061,-4.911467577,-0.150103449,0.047438304,0.040392487,,1.57494E-07,0.007361677,0.860618941
1849,8.59680513,-15.70002558,-4.917498572,-0.120807044,0.047569934,0.008291092,,1.51903E-07,0.007317412,0.886204942
1850,8.578157285,-15.69794083,-4.921642734,-0.13614916,0.041151343,0.051020464,,1.5222E-07,0.00728715,0.872712449
1851,8.658684123,-15.68559698,-4.895261227,-0.164414322,0.046267823,0.107572604,,1.5411E-07,0.007481954,0.848390442
1852,8.500519727,-15.65972132,-4.898410228,-0.128875249,0.047856136,0.068033134,,1.5815E-07,0.007458431,0.879083625
1853,8.49321702,-15.70048409,-4.948477788,-0.149869886,0.045022902,0.038549496,,1.51833E-07,0.0070942,0.860819974
1854,8.508499006,-15.65444872,-4.888467526,-0.153493016,0.047971513,0.09120485,,1.58986E-07,0.007532958,0.857706755
1855,8.590076222,-15.69999982,-4.885399831,-0.158767288,0.046440675,0.038608472,,1.51907E-07,0.007556102,0.853194884
1856,8.490236536,-15.71598763,-4.912245594,-0.149196509,0.047777285,0.011031538,,1.49497E-07,0.007355951,0.861399826
1857,8.608109844,-15.6641012,-4.905316285,-0.135630525,0.036675484,0.060020701,,1.57459E-07,0.0074071,0.873165185
1858,8.561283938,-15.71972165,-4.875008671,-0.136920678,0.046380156,0.043976895,,1.4894E-07,0.007635028,0.872039395
1859,8.553303618,-15.67969453,-4.912530734,-0.122942987,0.045780594,0.041752327,,1.55023E-07,0.007353854,0.884314078
1860,8.582259251,-15.69617034,-4.906559535,-0.14012527,0.047021371,0.032596914,,1.52489E-07,0.007397897,0.869249337
1861,8.557514615,-15.72378562,-4.88152449,-0.138547194,0.039757899,0.087224488,,1.48336E-07,0.007585441,0.870622162
1862,8.726436916,-15.70759704,-4.903973109,-0.137607587,0.041844967,0.072866036,,1.50757E-07,0.007417056,0.871440589
1863,8.492386285,-15.69438127,-4.912362609,-0.147527521,0.041894333,0.060403876,,1.52763E-07,0.007355091,0.862838692
1864,8.575317605,-15.68507527,-4.888990568,-0.133487649,0.04550638,0.038157431,,1.54191E-07,0.007529019,0.875038276
1865,8.502219087,-15.6801979,-4.961326779,-0.134410149,0.04324107,0.057498414,,1.54945E-07,0.007003629,0.874231426
1866,8.548950403,-15.6488551,-4.85188839,-0.122227385,0.044669079,0.084853752,,1.59878E-07,0.007813608,0.884947122
1867,8.525301337,-15.72402553,-4.903213788,-0.165952588,0.044969832,0.01657415,,1.483E-07,0.00742269,0.847086395
1868,8.510527418,-15.70885523,-4.904788515,-0.157717896,0.046435448,0.038788881,,1.50567E-07,0.00741101,0.85409069
1869,8.492084611,-15.67830945,-4.947433734,-0.128151231,0.042613667,0.025877144,,1.55238E-07,0.00710161,0.879720328
1870,8.550911568,-15.69530712,-4.888185686,-0.131780739,0.043426338,0.069657797,,1.52621E-07,0.007535081,0.876533164
1871,8.481481143,-15.68971014,-4.917574941,-0.156414662,0.049724364,0.033935994,,1.53478E-07,0.007316853,0.855204496
1872,8.409742219,-15.66342586,-4.931303061,-0.159256597,0.048141431,0.048947594,,1.57565E-07,0.007217093,0.85277751
1873,8.573442186,-15.6868963,-4.908453243,-0.143266987,0.041331676,0.096808564,,1.5391E-07,0.007383901,0.866522688
1874,8.707205293,-15.6959779,-4.91405556,-0.164585227,0.043716082,0.047431161,,1.52519E-07,0.007342649,0.84824546
1875,8.538324416,-15.68213304,-4.885135462,-0.152387722,0.045767004,0.040511068,,1.54645E-07,0.0075581,0.858655297
1876,8.502416624,-15.69860064,-4.918287088,-0.121373316,0.045936679,0.008548771,,1.52119E-07,0.007311644,0.885703251
1877,8.639476016,-15.68938353,-4.9607209,-0.147309681,0.046301192,0.03158769,,1.53528E-07,0.007007874,0.863026673
1878,8.552011458,-15.67909899,-4.911966076,-0.142498028,0.043038183,0.092343678,,1.55115E-07,0.007358008,0.867189264
1879,8.626379214,-15.72733694,-4.916580633,-0.158814151,0.039751459,0.058329112,,1.4781E-07,0.007324132,0.853154902
1880,8.557311383,-15.67395339,-4.893609138,-0.137839285,0.042039508,0.071378506,,1.55915E-07,0.007494326,0.871238701
1881,8.43125706,-15.65986444,-4.950844925,-0.156224343,0.045016375,0.049840859,,1.58127E-07,0.007077427,0.855367273
1882,8.479579673,-15.64902236,-4.914131032,-0.112132921,0.044232312,0.012617646,,1.59851E-07,0.007342095,0.893925428
1883,8.557695825,-15.70778759,-4.86718999,-0.144748815,0.051629107,0.05231771,,1.50728E-07,0.007694958,0.865239601
1884,8.512570406,-15.74227742,-4.902061143,-0.140736866,0.048810707,0.040548107,,1.45618E-07,0.00743125,0.86871787
1885,8.623400195,-15.71597427,-4.915163739,-0.157065786,0.04280861,0.044424508,,1.49499E-07,0.007334517,0.854647833
1886,8.58334523,-15.67440834,-4.945040695,-0.137463765,0.046297094,0.045091752,,1.55844E-07,0.007118625,0.871565931
1887,8.581471064,-15.68724356,-4.925458376,-0.144936765,0.044316794,0.013514066,,1.53857E-07,0.007259398,0.865076994
1888,8.547310425,-15.70451279,-4.907518909,-0.121546322,0.038571384,0.025049209,,1.51223E-07,0.007390803,0.885550032
1889,8.617030288,-15.69928975,-4.953090294,-0.123933122,0.04145621,0.071720976,,1.52015E-07,0.007061553,0.883438921
1890,8.525629951,-15.68302976,-4.908746416,-0.12550768,0.042170035,0.061407542,,1.54506E-07,0.007381736,0.88204899
1891,8.51535651,-15.73526157,-4.916268396,-0.147814079,0.047479009,0.031377446,,1.46643E-07,0.007326419,0.862591474
1892,8.465808876,-15.64759895,-4.917973057,-0.119075316,0.037822518,0.016479129,,1.60079E-07,0.007313941,0.887740937
1893,8.546884417,-15.67097047,-4.907792495,-0.138575366,0.040035756,0.064971705,,1.56381E-07,0.007388781,0.870597635
1894,8.475977683,-15.68650034,-4.955392777,-0.13988362,0.046185989,0.036973961,,1.53971E-07,0.007045313,0.869459417
1895,8.535511927,-15.69268688,-4.924878226,-0.148908835,0.04740566,0.077562219,,1.53022E-07,0.007263611,0.861647664
1896,8.619908889,-15.7160727,-4.916258396,-0.173432422,0.046652994,0.036909067,,1.49485E-07,0.007326492,0.840773967
1897,8.667242224,-15.71541683,-4.927238227,-0.144664528,0.044799219,0.059686127,,1.49583E-07,0.007246489,0.865312533
1898,8.587942211,-15.68180423,-4.923260352,-0.141963758,0.048420343,0.043803393,,1.54696E-07,0.007275372,0.867652701
1899,8.551997152,-15.66169601,-4.911399093,-0.149270239,0.041268025,0.037650958,,1.57838E-07,0.007362181,0.861336317
1900,8.488255739,-15.69588185,-4.92759029,-0.13484071,0.047858072,0.037063309,,1.52533E-07,0.007243938,0.873855097
1901,8.569280464,-15.68862411,-4.96265991,-0.130395383,0.044814842,0.044354644,,1.53645E-07,0.006994299,0.877748316
1902,8.633998759,-15.70395564,-4.912277294,-0.148539139,0.045588949,0.045927369,,1.51307E-07,0.007355718,0.86196627
1903,8.522146511,-15.69174159,-4.911162315,-0.117883535,0.047913211,0.047947684,,1.53166E-07,0.007363924,0.888799561
1904,8.535917228,-15.6991326,-4.922831313,-0.157029297,0.044889979,0.045174997,,1.52038E-07,0.007278494,0.854679019
1905,8.501240992,-15.67552731,-4.902836768,-0.133188053,0.039875063,0.118357589,,1.5567E-07,0.007425489,0.875300474
1906,8.561503493,-15.72521907,-4.931670125,-0.153153735,0.043203925,0.055388964,,1.48124E-07,0.007214444,0.857997808
1907,8.461595515,-15.69581288,-4.930431418,-0.144032879,0.045818958,0.065960121,,1.52544E-07,0.007223386,0.865859279
1908,8.575388115,-15.68871687,-4.954677007,-0.144068777,0.044899054,0.029437702,,1.5363E-07,0.007050357,0.865828197
1909,8.65090689,-15.72173387,-4.913824306,-0.138963386,0.041940073,0.044788619,,1.48641E-07,0.007344348,0.870259892
1910,8.648414844,-15.66752695,-4.906538331,-0.124214523,0.046705976,0.110927219,,1.5692E-07,0.007398054,0.883190356
1911,8.489200303,-15.66705732,-4.91999384,-0.134250285,0.042375683,0.019329215,,1.56994E-07,0.007299176,0.874371195
1912,8.519367785,-15.68660971,-4.931959811,-0.12954759,0.045853328,0.027431231,,1.53954E-07,0.007212355,0.87849278
1913,8.589426825,-15.69460634,-4.96247253,-0.128323845,0.045221516,0.025258822,,1.52728E-07,0.00699561,0.879568489
1914,8.474664963,-15.71934338,-4.909316017,-0.137470905,0.042930332,0.052672196,,1.48996E-07,0.007377533,0.871559708
1915,8.554572086,-15.6908958,-4.894952043,-0.11552286,0.043262474,0.054856681,,1.53296E-07,0.007484268,0.890900206
1916,8.582981568,-15.68432475,-4.91159773,-0.159436525,0.043916879,0.026825588,,1.54307E-07,0.007360718,0.852624086
1917,8.602156484,-15.69978491,-4.913419514,-0.160132882,0.0398093,0.138641985,,1.51939E-07,0.007347321,0.852030562
1918,8.593556158,-15.70107805,-4.900572865,-0.142239762,0.042441554,0.108858327,,1.51743E-07,0.007442318,0.867413259
1919,8.516121384,-15.70814048,-4.925998236,-0.114639383,0.045681046,0.039724857,,1.50675E-07,0.00725548,0.891687643
1920,8.512105786,-15.69234788,-4.935635541,-0.126138736,0.045011486,0.054325928,,1.53073E-07,0.007185893,0.881492543
1921,8.543618781,-15.71897135,-4.86939159,-0.139635934,0.046342803,0.051213551,,1.49052E-07,0.007678035,0.869674797
1922,8.500373745,-15.67291356,-4.945610788,-0.149200607,0.042681337,0.052393436,,1.56077E-07,0.007114568,0.861396295
1923,8.572858786,-15.68257951,-4.916204228,-0.14764467,0.042780566,0.039512522,,1.54576E-07,0.007326889,0.862737617
1924,8.404705366,-15.6568093,-4.906769051,-0.130587397,0.047394561,0.05000595,,1.58611E-07,0.007396347,0.877579792
1925,8.49338698,-15.6643373,-4.901598507,-0.119156395,0.044508241,0.112167583,,1.57422E-07,0.007434689,0.887668963
1926,8.515956053,-15.70079561,-4.913418324,-0.140889149,0.043422002,0.035433266,,1.51786E-07,0.00734733,0.86858559
1927,8.576950544,-15.6738143,-4.907162188,-0.138213671,0.043217524,0.05029043,,1.55937E-07,0.00739344,0.870912583
1928,8.619143099,-15.6957212,-4.948060194,-0.152339076,0.045564611,0.052078994,,1.52558E-07,0.007097163,0.858697068
1929,8.537175639,-15.69156455,-4.911981139,-0.144047589,0.041918313,0.065533608,,1.53193E-07,0.007357897,0.865846542
1930,8.590304622,-15.70580104,-4.939834788,-0.135353662,0.045613508,0.069011232,,1.51028E-07,0.00715578,0.873406967
1931,8.515717893,-15.71383926,-4.940382122,-0.140200647,0.040770393,0.051174434,,1.49819E-07,0.007151865,0.869183819
1932,8.499663122,-15.68066706,-4.909301916,-0.11420932,0.045273703,0.078681961,,1.54872E-07,0.007377637,0.892071208
1933,8.582342832,-15.69743342,-4.907412696,-0.130401503,0.047908597,0.094245671,,1.52297E-07,0.007391588,0.877742944
1934,8.360675628,-15.69321397,-4.927655967,-0.136110622,0.041820218,0.04872617,,1.52941E-07,0.007243462,0.872746082
1935,8.449793825,-15.73824422,-4.889345103,-0.133205335,0.047203238,0.028205007,,1.46207E-07,0.00752635,0.875285347
1936,8.513195603,-15.6896544,-4.918971531,-0.153090994,0.045223533,0.042126142,,1.53486E-07,0.007306642,0.858051641
1937,8.53107194,-15.67976519,-4.951613171,-0.137618285,0.046211916,0.076119748,,1.55012E-07,0.007071991,0.871431267
1938,8.445332017,-15.70377375,-4.906112282,-0.136182982,0.042777446,0.060547418,,1.51334E-07,0.007401206,0.872682933
1939,8.687343364,-15.65020301,-4.888506271,-0.149055847,0.044855379,0.063433806,,1.59663E-07,0.007532666,0.861521
1940,8.520341947,-15.66896854,-4.960575346,-0.167399044,0.044885161,0.072436154,,1.56694E-07,0.007008894,0.845862008
1941,8.579909381,-15.70277204,-4.886416356,-0.130210552,0.041529635,0.097389574,,1.51486E-07,0.007548425,0.877910566
1942,8.735196626,-15.71334573,-4.923285926,-0.143898367,0.046260722,0.056768492,,1.49893E-07,0.007275186,0.865975755
1943,8.64842314,-15.73521501,-4.982132492,-0.131370216,0.03995448,0.016180153,,1.4665E-07,0.006859419,0.876893074
1944,8.536541415,-15.68105803,-4.914975703,-0.118737306,0.039227823,0.031717126,,1.54811E-07,0.007335896,0.888041053
1945,8.587879973,-15.69479084,-4.927655045,-0.139266106,0.04631808,0.040770434,,1.527E-07,0.007243469,0.869996487
1946,8.557705237,-15.69323216,-4.912864215,-0.146878521,0.04295727,0.059710069,,1.52938E-07,0.007351402,0.863398856
1947,8.47413317,-15.70811512,-4.912574219,-0.13788744,0.046530371,0.045296131,,1.50679E-07,0.007353534,0.871196748
1948,8.485535853,-15.70971952,-4.912347084,-0.157811205,0.044476447,0.045713368,,1.50437E-07,0.007355205,0.854011
1949,8.50867569,-15.68633944,-4.924391971,-0.144923073,0.045967131,0.051522071,,1.53996E-07,0.007267144,0.865088839
1950,8.575728757,-15.71014785,-4.879255579,-0.151141712,0.042625833,0.128170489,,1.50373E-07,0.007602672,0.859725857
1951,8.585700536,-15.68703651,-4.900166704,-0.150588633,0.043039944,0.028225659,,1.53889E-07,0.007445342,0.860201484
1952,8.627215391,-15.69265271,-4.879488214,-0.137739815,0.044135992,0.130681059,,1.53027E-07,0.007600903,0.871325368
1953,8.613374986,-15.71202603,-4.872753985,-0.145275863,0.042791422,0.062571301,,1.50091E-07,0.007652262,0.864783698
1954,8.566229036,-15.70591461,-4.899765338,-0.13281828,0.042946404,0.033436756,,1.51011E-07,0.007448331,0.875624196
1955,8.629928313,-15.69511067,-4.95323591,-0.152200133,0.047541263,0.053638825,,1.52651E-07,0.007060525,0.858816386
1956,8.530899352,-15.67252052,-4.930098597,-0.138354125,0.042060441,0.018317961,,1.56139E-07,0.007225791,0.870790269
1957,8.57305704,-15.69552094,-4.928070666,-0.138556467,0.042042083,0.047786518,,1.52589E-07,0.007240459,0.870614089
1958,8.468546258,-15.67081874,-4.89649718,-0.152399218,0.042050031,0.114255221,,1.56405E-07,0.007472713,0.858645426
1959,8.456282017,-15.711699,-4.921027401,-0.132210631,0.043409171,0.029626181,,1.5014E-07,0.007291636,0.87615643
1960,8.502981428,-15.69028115,-4.968782581,-0.142266348,0.04489695,0.039383951,,1.5339E-07,0.006951606,0.867390198
1961,8.475298584,-15.67409219,-4.90636283,-0.155040163,0.045670081,0.144175293,,1.55894E-07,0.007399352,0.856380782
1962,8.478506888,-15.65898046,-4.903407008,-0.132031724,0.045199934,0.151225073,,1.58267E-07,0.007421256,0.876313195
1963,8.560647497,-15.67294901,-4.91698734,-0.128488492,0.047242549,0.103676684,,1.56072E-07,0.007321154,0.879423682
1964,8.57082756,-15.70154021,-4.9018181,-0.134218912,0.040582045,0.023418966,,1.51673E-07,0.007433057,0.874398627
1965,8.496714076,-15.69790464,-4.906973262,-0.175801038,0.047962553,0.025168615,,1.52225E-07,0.007394837,0.838784853
1966,8.584083134,-15.69501182,-4.86287709,-0.129216277,0.04278872,0.044115394,,1.52666E-07,0.007728217,0.878783884
1967,8.526619183,-15.70920985,-4.932556878,-0.146048349,0.045461073,0.010334599,,1.50514E-07,0.00720805,0.864115923
1968,8.434123476,-15.65863172,-4.919373519,-0.132351004,0.043697411,0.085510406,,1.58323E-07,0.007303705,0.87603345
1969,8.458241225,-15.71736584,-4.91079197,-0.167230896,0.042517471,0.065692017,,1.49291E-07,0.007366652,0.84600425
1970,8.500328952,-15.66670387,-4.904552215,-0.13859393,0.042727974,0.074730418,,1.5705E-07,0.007412762,0.870581474
1971,8.491978727,-15.69118069,-4.871646187,-0.144945091,0.041042919,0.088848751,,1.53252E-07,0.007660744,0.865069792
1972,8.64547297,-15.67489593,-4.90991404,-0.13689883,0.04323744,0.096442097,,1.55768E-07,0.007373122,0.872058447
1973,8.550142438,-15.69219752,-4.939617391,-0.139072634,0.039239457,0.102732765,,1.53096E-07,0.007157336,0.870164823
1974,8.455200423,-15.7105888,-4.886285121,-0.168870767,0.046006357,0.040377302,,1.50307E-07,0.007549416,0.844618049
1975,8.462547663,-15.68617005,-4.92917458,-0.151509475,0.047713124,0.106714153,,1.54022E-07,0.007232471,0.859409739
1976,8.523070311,-15.70223929,-4.906389897,-0.12716037,0.04421663,0.029796642,,1.51567E-07,0.007399152,0.880592441
1977,8.519695677,-15.69882486,-4.922815516,-0.149931023,0.045457154,0.037767434,,1.52085E-07,0.007278609,0.860767348
1978,8.606143311,-15.70912475,-4.894614655,-0.146341624,0.044397285,0.015876211,,1.50527E-07,0.007486794,0.863862537
1979,8.609095706,-15.66298326,-4.952882189,-0.132866636,0.044363341,0.033161801,,1.57635E-07,0.007063023,0.875581856
1980,8.63330947,-15.65092066,-4.930683757,-0.103789977,0.046927452,0.1381349,,1.59548E-07,0.007221564,0.901414595
1981,8.499827623,-15.71875852,-4.89787999,-0.168394082,0.042420578,0.038751472,,1.49084E-07,0.007462387,0.845020761
1982,8.399915081,-15.67465259,-4.927941025,-0.143702888,0.043433532,0.043521695,,1.55806E-07,0.007241398,0.866145052
1983,8.580254733,-15.64609557,-4.901467011,-0.108460743,0.045206172,0.073370511,,1.6032E-07,0.007435667,0.897214116
1984,8.572553065,-15.6959074,-4.911060876,-0.152880687,0.042394511,0.07693866,,1.5253E-07,0.007364671,0.858232114
1985,8.535557522,-15.71458292,-4.919839023,-0.14450395,0.045230489,0.032335975,,1.49707E-07,0.007300306,0.865451494
1986,8.505242112,-15.68020152,-4.865310945,-0.142337424,0.046835454,0.041905031,,1.54944E-07,0.007709431,0.86732855
1987,8.520025515,-15.66946535,-4.904698225,-0.129605187,0.04578932,0.148514898,,1.56617E-07,0.007411679,0.878442183
1988,8.507038782,-15.70790498,-4.910922352,-0.12067327,0.049055792,0.021590334,,1.50711E-07,0.007365691,0.8863235
1989,8.478316493,-15.73866721,-4.842662065,-0.163296054,0.044133751,0.057419958,,1.46145E-07,0.007886033,0.849339701
1990,8.649072381,-15.68686595,-4.903158743,-0.128605223,0.045588747,0.058657149,,1.53915E-07,0.007423098,0.879321032
1991,8.481319609,-15.69413538,-4.891781342,-0.158390275,0.044255038,0.097812506,,1.528E-07,0.007508036,0.853516611
1992,8.52121152,-15.70195071,-4.906020326,-0.132570176,0.046000222,0.085368903,,1.51611E-07,0.007401887,0.875841469
1993,8.608232638,-15.66669232,-4.910667464,-0.131621454,0.042883043,0.083243667,,1.57051E-07,0.007367569,0.876672793
1994,8.532802415,-15.69456331,-4.912734494,-0.129426683,0.043639767,0.040340916,,1.52735E-07,0.007352356,0.878599002
1995,8.594208089,-15.64346943,-4.899836422,-0.121831831,0.046700992,0.075950412,,1.60741E-07,0.007447801,0.885297235
1996,8.609003373,-15.67824312,-4.94201387,-0.138284613,0.041741165,0.036499374,,1.55248E-07,0.007140204,0.870850801
1997,8.525864543,-15.69948297,-4.932896343,-0.129292805,0.047881639,0.021893448,,1.51985E-07,0.007205603,0.878716636
1998,8.545016692,-15.69677946,-4.897477306,-0.157530146,0.04376515,0.087577322,,1.52397E-07,0.007465392,0.854251061
1999,8.466828481,-15.70552409,-4.927842446,-0.150867217,0.042751603,0.127602096,,1.5107E-07,0.007242112,0.859961879
2000,8.567946037,-15.73382348,-4.918268275,-0.139344641,0.047128213,0.062599531,,1.46855E-07,0.007311782,0.869928164
2001,8.475880444,-15.67699769,-4.914813329,-0.132276517,0.043615717,0.024949648,,1.55441E-07,0.007337087,0.876098705
2002,8.674124041,-15.71997545,-4.872032935,-0.143168077,0.04295598,0.05935719,,1.48902E-07,0.007657782,0.8666084
2003,8.537605939,-15.6805828,-4.91664698,-0.150663899,0.040270577,0.059734641,,1.54885E-07,0.007323646,0.860136743
2004,8.498835552,-15.67851026,-4.92750437,-0.154499628,0.045391639,0.0496781,,1.55206E-07,0.00724456,0.856843811
2005,8.576866008,-15.66800646,-4.869383995,-0.120901632,0.044939877,0.091039779,,1.56845E-07,0.007678094,0.886121121
2006,8.509309016,-15.68249257,-4.913698955,-0.110387677,0.044549771,0.042384808,,1.5459E-07,0.007345268,0.895486908
2007,8.632965534,-15.65899729,-4.894888423,-0.131446344,0.045849419,0.055742161,,1.58265E-07,0.007484744,0.876826321
2008,8.642703756,-15.66373362,-4.918694949,-0.125416865,0.04288684,0.065048817,,1.57517E-07,0.007308663,0.882129097
2009,8.441177644,-15.67073253,-4.903364312,-0.14052504,0.041633179,0.029404872,,1.56418E-07,0.007421573,0.868901907
2010,8.548569775,-15.7121618,-4.938215444,-0.134836895,0.044764826,0.027247114,,1.5007E-07,0.007167378,0.87385843
2011,8.528815232,-15.70994885,-4.916024072,-0.141575463,0.045293133,0.072353045,,1.50403E-07,0.007328209,0.867989672
2012,8.498807185,-15.68947629,-4.908588769,-0.124094456,0.044287727,0.039928696,,1.53514E-07,0.0073829,0.883296404
2013,8.555518975,-15.68743116,-4.907714277,-0.123815551,0.042735507,0.027995145,,1.53828E-07,0.007389359,0.883542795
2014,8.583306671,-15.72004223,-4.869279192,-0.116806304,0.04377264,0.017150867,,1.48892E-07,0.007678898,0.889757519
2015,8.518135719,-15.68148534,-4.909828657,-0.13689985,0.042532367,0.043569355,,1.54745E-07,0.007373752,0.872057559
