,F,V,R0,eta,gamma,alpha,,Vexp,R0exp,etaexp
674,5.66033713,-15.74959015,-4.920790924,-0.154305186,0.043110487,0.035570187,,1.44557E-07,0.00729336,0.857010434
675,5.815158955,-15.75544108,-4.922670816,-0.130088893,0.041300753,0.031120367,,1.43714E-07,0.007279662,0.878017378
676,5.779947328,-15.76199188,-4.964550959,-0.158286338,0.039009156,0.034491492,,1.42776E-07,0.006981085,0.853605327
677,5.77898477,-15.73138841,-4.963135496,-0.148941824,0.045376784,0.035966377,,1.47213E-07,0.006990973,0.861619239
678,5.766158867,-15.75026728,-4.949763985,-0.171915744,0.048261784,0.044674671,,1.44459E-07,0.007085081,0.842050118
679,5.840512047,-15.77872261,-4.918867381,-0.160860293,0.043757286,0.023651961,,1.40407E-07,0.007307403,0.851411011
680,5.798852916,-15.76742074,-4.928389796,-0.164988573,0.041565992,0.038194323,,1.42003E-07,0.007238149,0.847903393
681,5.871218551,-15.77637628,-4.951424592,-0.108589907,0.042991978,0.007299105,,1.40737E-07,0.007073325,0.897098236
682,5.798747039,-15.73160644,-4.923108565,-0.153747724,0.038296674,0.056520913,,1.4718E-07,0.007276476,0.857488317
683,5.730001873,-15.74610521,-4.937092013,-0.140814342,0.04691662,0.012658937,,1.45062E-07,0.007175434,0.868650569
684,5.692494466,-15.72596272,-4.969533842,-0.143110452,0.045354555,0.036976048,,1.48013E-07,0.006946385,0.86665834
685,5.647011667,-15.71173839,-4.929604573,-0.125246506,0.042229299,0.047778366,,1.50134E-07,0.007229361,0.882279389
686,5.859857505,-15.74127544,-4.936491688,-0.123955799,0.042546577,0.014834475,,1.45764E-07,0.007179743,0.883418888
687,5.751591383,-15.74450321,-4.910343923,-0.131653627,0.044939911,0.029677123,,1.45294E-07,0.007369953,0.876644589
688,5.822311719,-15.75493397,-4.926432706,-0.136547662,0.043606206,0.017495655,,1.43787E-07,0.007252328,0.87236474
689,5.862186219,-15.72978676,-4.94544638,-0.132153912,0.043446656,0.033720326,,1.47449E-07,0.007115738,0.876206126
690,5.793639742,-15.71159758,-4.973843065,-0.144240144,0.05089545,0.03967361,,1.50155E-07,0.006916516,0.865679835
691,5.756774068,-15.72962003,-4.951863465,-0.126723717,0.046960877,0.016336203,,1.47473E-07,0.007070222,0.880977038
692,5.847701717,-15.74167936,-4.928665821,-0.137760855,0.042539247,0.012729226,,1.45705E-07,0.007236151,0.871307035
693,5.790180754,-15.77354807,-4.959507809,-0.148753677,0.045573159,0.035358607,,1.41135E-07,0.00701638,0.861781366
694,5.830136239,-15.76786996,-4.915916212,-0.170773521,0.045956362,0.040738818,,1.41939E-07,0.007329,0.843012477
695,5.784306921,-15.73922903,-4.958297679,-0.140621107,0.043624358,0.012286476,,1.46063E-07,0.007024876,0.868818439
696,5.662044583,-15.72600318,-4.9588401,-0.151222158,0.044513273,0.051920025,,1.48007E-07,0.007021067,0.859656698
697,5.905726152,-15.74020842,-4.92420361,-0.130772118,0.042110818,0.036681413,,1.4592E-07,0.007268513,0.877417699
698,5.81355066,-15.7372691,-4.966510141,-0.158897825,0.04081353,0.029806189,,1.46349E-07,0.006967421,0.853083518
699,5.881306075,-15.74836138,-4.987040125,-0.138905408,0.045545498,0.021294147,,1.44735E-07,0.006825838,0.870310349
700,5.667500424,-15.76790728,-4.946370039,-0.147003435,0.043554416,0.025293605,,1.41933E-07,0.007109168,0.863291012
701,5.809441148,-15.74637979,-4.916912778,-0.123212965,0.045202792,0.018328312,,1.45022E-07,0.0073217,0.884075365
702,5.777071867,-15.69116457,-4.951788439,-0.136066397,0.044625559,0.028908441,,1.53255E-07,0.007070752,0.87278468
703,5.789949417,-15.73308377,-4.960584017,-0.11676045,0.047248557,0.016668149,,1.46963E-07,0.007008833,0.889798319
704,5.794797349,-15.74335091,-4.920134123,-0.126824004,0.044819659,0.010999314,,1.45462E-07,0.007298152,0.880888692
705,5.820002152,-15.71525234,-4.96643775,-0.139470714,0.042402933,0.026264096,,1.49607E-07,0.006967925,0.869818497
706,5.900609663,-15.80567441,-4.920754733,-0.170076836,0.048152428,0.026911118,,1.36673E-07,0.007293624,0.843599996
707,5.864140655,-15.77864099,-4.946866846,-0.154381069,0.046389676,0.007884372,,1.40418E-07,0.007105637,0.856945404
708,5.715418955,-15.72269333,-4.954731283,-0.140475292,0.043073826,0.062739849,,1.48498E-07,0.007049974,0.868945135
709,5.869269585,-15.75271614,-4.936363048,-0.166430127,0.042591372,0.040799129,,1.44106E-07,0.007180667,0.846681975
710,5.862795655,-15.75221555,-4.955561569,-0.157123196,0.039427267,0.014495169,,1.44178E-07,0.007044123,0.854598769
711,5.806504835,-15.74937524,-4.981488532,-0.121844407,0.044652294,0.030866069,,1.44588E-07,0.006863838,0.885286102
712,5.736614693,-15.76943596,-4.967646683,-0.152732639,0.047756637,0.01479238,,1.41717E-07,0.006959507,0.858359183
713,5.821574012,-15.70435418,-4.971496732,-0.125324918,0.045906702,0.051390796,,1.51247E-07,0.006932764,0.88221021
714,5.64327426,-15.69993657,-4.997607586,-0.140706499,0.043168223,0.032672476,,1.51916E-07,0.006754086,0.868744252
715,5.783329352,-15.68168596,-4.95327666,-0.112448025,0.04425104,0.070190167,,1.54714E-07,0.007060237,0.893643793
716,5.763567298,-15.73424721,-4.934329773,-0.135592624,0.044644859,0.021970711,,1.46792E-07,0.007195282,0.87319828
717,5.869483522,-15.74532749,-4.981743816,-0.166031024,0.043807506,0.023951282,,1.45175E-07,0.006862086,0.847019956
718,5.737580201,-15.7393675,-4.922207245,-0.118646731,0.046141082,0.025301164,,1.46043E-07,0.007283038,0.888121492
719,5.72561986,-15.72267513,-4.963446285,-0.121815543,0.044905897,0.005482565,,1.48501E-07,0.006988801,0.885311655
720,5.739508242,-15.73026058,-4.942332304,-0.125811278,0.042792689,0.055297295,,1.47379E-07,0.007137931,0.881781242
721,5.936972224,-15.74491206,-4.979873433,-0.12679861,0.040722503,0.043512445,,1.45235E-07,0.006874933,0.880911061
722,5.840598422,-15.77079278,-4.92131011,-0.138140707,0.042219412,0.009723867,,1.41525E-07,0.007289574,0.870976131
723,5.79633543,-15.74260859,-4.955378357,-0.120481387,0.044831218,0.025904383,,1.4557E-07,0.007045414,0.886493588
724,5.811195956,-15.75578861,-4.924419836,-0.132197922,0.043970968,0.037219463,,1.43664E-07,0.007266941,0.876167565
725,5.758787432,-15.74060527,-4.92414216,-0.158447886,0.046523574,0.005242843,,1.45862E-07,0.007268959,0.85346744
726,5.66114028,-15.72735158,-4.976779133,-0.145836996,0.043181465,0.048368221,,1.47808E-07,0.006896239,0.864298576
727,5.749078937,-15.73370361,-4.92095304,-0.132053199,0.04638381,0.013475799,,1.46872E-07,0.007292178,0.876294376
728,5.729177371,-15.76378405,-4.92557412,-0.144641335,0.045097247,0.016407417,,1.4252E-07,0.007258558,0.865332602
729,5.699543594,-15.7645436,-4.951906561,-0.152098643,0.046699557,0.007452735,,1.42412E-07,0.007069917,0.858903552
730,5.702288646,-15.73709127,-4.940425975,-0.106058397,0.049204152,0.014988829,,1.46375E-07,0.007151551,0.899372126
731,5.749193649,-15.71066471,-4.958970292,-0.12920379,0.048625577,0.052732992,,1.50295E-07,0.007020153,0.878794857
732,5.785391522,-15.74720415,-4.918226367,-0.144255862,0.047104486,0.040230523,,1.44903E-07,0.007312088,0.865666228
733,5.819024601,-15.78685373,-4.922268201,-0.168342217,0.041999255,0.01958254,,1.3927E-07,0.007282594,0.84506459
734,5.878784017,-15.74713436,-4.912081001,-0.13329606,0.041379153,0.0310979,,1.44913E-07,0.007357162,0.875205941
735,5.767663443,-15.70875908,-4.969822328,-0.125295733,0.044762811,0.036805726,,1.50582E-07,0.006944382,0.882235958
736,5.807293581,-15.78449408,-4.904334102,-0.139441616,0.045430274,0.037303952,,1.39599E-07,0.007414379,0.869843807
737,5.617653024,-15.73885396,-4.945491068,-0.173792197,0.044541107,0.015602393,,1.46118E-07,0.00711542,0.840471532
738,5.779059247,-15.75058937,-4.938658106,-0.164952603,0.039589362,0.015616185,,1.44413E-07,0.007164206,0.847933893
739,5.739306312,-15.7013729,-4.953493041,-0.119788703,0.042819529,0.01966982,,1.51698E-07,0.007058709,0.88710786
740,5.746560055,-15.75741006,-4.972823847,-0.170847016,0.043844758,0.016651699,,1.43431E-07,0.006923569,0.842950522
741,5.867902021,-15.74580863,-4.982897357,-0.14964322,0.048414376,0.045555194,,1.45105E-07,0.006854175,0.861015115
742,5.824157241,-15.76107994,-4.956415506,-0.115726783,0.046378061,0.016483803,,1.42906E-07,0.007038111,0.89071855
743,5.772286991,-15.72852132,-4.948905773,-0.130769538,0.043628637,0.051883616,,1.47635E-07,0.007091164,0.877419963
744,5.751726682,-15.75545315,-4.929425421,-0.149340708,0.045491051,0.025572512,,1.43712E-07,0.007230657,0.861275621
745,5.831504006,-15.77309174,-4.963369448,-0.152788154,0.042373175,0.022007726,,1.412E-07,0.006989338,0.858311532
746,5.881329592,-15.75715839,-4.911571183,-0.159231578,0.040256469,0.023878773,,1.43467E-07,0.007360914,0.852798847
747,5.729754762,-15.72803493,-4.966222444,-0.149504324,0.043620181,0.027642542,,1.47707E-07,0.006969426,0.861134715
748,5.711475962,-15.69856665,-4.929265466,-0.138669026,0.042901237,0.053518571,,1.52124E-07,0.007231813,0.870516099
749,5.715615804,-15.73252518,-4.972442679,-0.134000024,0.047947388,0.033148529,,1.47045E-07,0.006926209,0.874590044
750,5.706604782,-15.72440286,-4.968231931,-0.149725495,0.045297761,0.023993447,,1.48245E-07,0.006955435,0.860944277
751,5.823356816,-15.75130516,-4.977987106,-0.165223624,0.044696838,0.030714237,,1.4431E-07,0.006887913,0.847704116
752,5.842860976,-15.75750605,-4.978776079,-0.153258556,0.041506488,0.023106299,,1.43417E-07,0.006882481,0.857907876
753,5.803260593,-15.74780512,-4.937558201,-0.157532243,0.043765484,0.047495414,,1.44816E-07,0.00717209,0.854249269
754,5.775955309,-15.72921291,-4.942368152,-0.131671313,0.046074332,0.041962032,,1.47533E-07,0.007137675,0.876629084
755,5.863463515,-15.75153735,-4.972345369,-0.135628062,0.043205719,0.041511896,,1.44276E-07,0.006926883,0.873167336
756,5.66966355,-15.72537299,-4.928506719,-0.131426119,0.048831699,0.045954668,,1.48101E-07,0.007237303,0.876844055
757,5.833582858,-15.79989386,-4.992381755,-0.15543199,0.040592916,0.026791412,,1.37465E-07,0.006789474,0.856045295
758,5.910256534,-15.76266195,-4.942937352,-0.14612989,0.043312101,0.012704155,,1.4268E-07,0.007133614,0.864045465
759,5.692799668,-15.72225416,-4.974117007,-0.142883705,0.042559964,0.024104346,,1.48563E-07,0.006914622,0.866854874
760,5.741009785,-15.72285281,-4.948934753,-0.153871243,0.04482125,0.031823726,,1.48474E-07,0.007090959,0.857382408
761,5.848306156,-15.72167617,-4.966335814,-0.111395361,0.046059345,0.035826563,,1.48649E-07,0.006968636,0.894584995
762,5.723330644,-15.73123423,-4.960271091,-0.127054615,0.047711893,0.023312582,,1.47235E-07,0.007011027,0.880685573
763,5.793308561,-15.75374417,-4.968042483,-0.156335411,0.045798267,0.015046823,,1.43958E-07,0.006956753,0.855272274
764,5.709135295,-15.75671765,-4.968306643,-0.143861082,0.048423475,0.012472578,,1.43531E-07,0.006954915,0.866008044
765,5.835201752,-15.73229376,-4.943006486,-0.132188054,0.046974971,0.050111811,,1.47079E-07,0.00713312,0.876176211
766,5.824484956,-15.76830381,-4.991069889,-0.145019331,0.042779351,0.057773573,,1.41877E-07,0.006798387,0.865005572
767,5.71175335,-15.70751925,-4.945821,-0.117795873,0.042039676,0.017915719,,1.50769E-07,0.007113072,0.888877478
768,5.810418802,-15.75056362,-4.959718786,-0.183308165,0.039984989,0.045591807,,1.44417E-07,0.0070149,0.832511565
769,5.611977756,-15.72916108,-4.90381863,-0.122245563,0.047270328,0.028297095,,1.47541E-07,0.007418202,0.884931036
770,5.698313261,-15.76901501,-4.969371248,-0.137125769,0.043261339,0.01275361,,1.41776E-07,0.006947515,0.871860567
771,5.85854956,-15.73134012,-4.973633823,-0.144087458,0.044686315,0.046061077,,1.4722E-07,0.006917964,0.865812022
772,5.797921413,-15.73123857,-4.925111241,-0.150668279,0.048236971,0.020338186,,1.47235E-07,0.007261918,0.860132975
773,5.637447531,-15.70715517,-4.937686421,-0.117714198,0.045620529,0.054455161,,1.50824E-07,0.00717117,0.88895008
774,5.710302028,-15.72844382,-4.946979023,-0.134339198,0.049526025,0.013708736,,1.47647E-07,0.00710484,0.874293456
775,5.76288881,-15.71178712,-4.955734593,-0.110856114,0.049612057,0.032295255,,1.50127E-07,0.007042905,0.895067527
776,5.7510307,-15.68935036,-4.962687853,-0.118803295,0.04301416,0.046619574,,1.53533E-07,0.006994103,0.887982454
777,5.654022019,-15.72281765,-5.032497614,-0.108620297,0.04645215,0.023294427,,1.4848E-07,0.0065225,0.897070973
778,5.825998408,-15.7294912,-4.941907174,-0.137352691,0.04816018,0.037160189,,1.47492E-07,0.007140966,0.871662744
779,5.725294312,-15.73176037,-4.978849438,-0.140705568,0.041503431,0.01148732,,1.47158E-07,0.006881976,0.86874506
780,5.706568554,-15.75505911,-4.914530385,-0.158231915,0.049086414,0.061589925,,1.43769E-07,0.007339164,0.853651785
781,5.77266014,-15.74992182,-4.920495015,-0.149535954,0.046641591,0.028021081,,1.44509E-07,0.007295519,0.861107477
782,5.774677997,-15.76542425,-4.981704772,-0.13742689,0.043923222,0.016978841,,1.42286E-07,0.006862354,0.87159807
783,5.806000006,-15.72919183,-4.997673899,-0.141848488,0.040599555,0.025681631,,1.47536E-07,0.006753638,0.867752722
784,5.809480385,-15.72839554,-4.932736091,-0.141183691,0.043319576,0.039274135,,1.47654E-07,0.007206758,0.868329793
785,5.740019782,-15.72304637,-4.909994135,-0.127274709,0.041005964,0.063294087,,1.48446E-07,0.007372532,0.880491761
786,5.741158344,-15.7408687,-4.928874239,-0.143948782,0.041839522,0.028958826,,1.45824E-07,0.007234643,0.865932098
787,5.744505153,-15.72890627,-4.940160714,-0.151388281,0.044094312,0.018524681,,1.47578E-07,0.007153449,0.859513901
788,5.802143878,-15.73703406,-4.922508123,-0.157540931,0.045054165,0.037898191,,1.46384E-07,0.007280847,0.854241848
789,5.767511045,-15.70944124,-4.965132249,-0.125752126,0.0449305,0.046664207,,1.50479E-07,0.006977028,0.881833403
790,5.693657414,-15.74391622,-4.938083824,-0.136981886,0.043773092,0.023978795,,1.4538E-07,0.007168321,0.871986021
791,5.661964858,-15.73364192,-4.961062821,-0.130743231,0.041025108,0.087831426,,1.46881E-07,0.007005478,0.877443045
792,5.694550123,-15.73280059,-4.926844774,-0.144771763,0.045109889,0.028655717,,1.47005E-07,0.007249341,0.865219746
793,5.814269873,-15.74822026,-4.942426558,-0.159981822,0.044744342,0.021230156,,1.44755E-07,0.007137258,0.852159279
794,5.805721862,-15.77090436,-4.928846694,-0.151114683,0.045069057,0.025101412,,1.41509E-07,0.007234842,0.859749094
795,5.860428572,-15.70380492,-4.944687777,-0.123753666,0.041990908,0.033027913,,1.5133E-07,0.007121138,0.883597475
796,5.856281602,-15.75627206,-4.927541458,-0.144844569,0.046779034,0.03706059,,1.43595E-07,0.007244292,0.865156755
797,5.713190173,-15.75546505,-4.922759948,-0.147368606,0.044369928,0.028700472,,1.4371E-07,0.007279013,0.86297582
798,5.650691357,-15.73253868,-4.954483022,-0.152190063,0.042770618,0.00472153,,1.47043E-07,0.007051725,0.858825034
799,5.775665149,-15.76951183,-4.928633513,-0.162266705,0.039906018,0.027188743,,1.41706E-07,0.007236385,0.850214418
800,5.835452757,-15.72799634,-4.923154429,-0.149665503,0.046948273,0.034495056,,1.47713E-07,0.007276143,0.860995929
801,5.787726976,-15.7480287,-4.974042425,-0.141580499,0.039576295,0.035847213,,1.44783E-07,0.006915138,0.8679853
802,5.732272237,-15.75067673,-4.918195103,-0.127985,0.047185609,0.025153166,,1.444E-07,0.007312317,0.879866577
803,5.685183921,-15.7448631,-4.929077611,-0.148773369,0.044802332,0.024770455,,1.45242E-07,0.007233172,0.861764395
804,5.713553677,-15.72995074,-4.925568857,-0.144269625,0.046081136,0.03708874,,1.47424E-07,0.007258596,0.865654314
805,5.728467691,-15.75825958,-4.934570671,-0.14872777,0.045965987,0.0404783,,1.43309E-07,0.007193549,0.861803691
806,5.882830639,-15.77199641,-4.980853249,-0.152893032,0.042917351,0.061854594,,1.41354E-07,0.0068682,0.858221519
807,5.868781141,-15.742644,-4.967915405,-0.151247633,0.042858314,0.04143881,,1.45565E-07,0.006957637,0.859634798
808,5.779200329,-15.76501127,-4.934355755,-0.17105534,0.044306079,0.070932428,,1.42345E-07,0.007195095,0.842774933
809,5.965572479,-15.7605446,-4.923064429,-0.141477424,0.043129352,0.011942246,,1.42982E-07,0.007276797,0.868074773
810,5.722658773,-15.75512224,-4.939305561,-0.13572495,0.048162485,0.019884095,,1.4376E-07,0.007159569,0.873082741
811,5.739969793,-15.75587552,-4.935973527,-0.150652759,0.042721896,0.029151497,,1.43652E-07,0.007183464,0.860146325
812,5.790171882,-15.73783508,-4.937738237,-0.128928172,0.042789251,0.045985888,,1.46267E-07,0.007170799,0.879037103
813,5.705295643,-15.72493102,-4.942274846,-0.106915844,0.048052271,0.012963113,,1.48166E-07,0.007138341,0.898601293
814,5.813278255,-15.74016643,-4.938792759,-0.132652271,0.045295933,0.005907094,,1.45926E-07,0.007163241,0.87576957
815,5.823842927,-15.75935653,-4.915211436,-0.136848526,0.045544608,0.036553218,,1.43152E-07,0.007334167,0.872102317
816,5.637647831,-15.73729011,-4.919252574,-0.136277351,0.048033797,0.026689103,,1.46346E-07,0.007304588,0.872600582
817,5.691851623,-15.74618044,-4.966078555,-0.118620367,0.042996474,0.013127566,,1.45051E-07,0.006970429,0.888144906
818,5.729172037,-15.72509834,-4.945439478,-0.156032664,0.043144173,0.11857471,,1.48141E-07,0.007115787,0.855531245
819,5.742913432,-15.72359845,-4.961750919,-0.115579171,0.044973838,0.03542643,,1.48364E-07,0.00700066,0.89085004
820,5.807556243,-15.72717238,-4.908741513,-0.143932967,0.046101218,0.074236022,,1.47835E-07,0.007381772,0.865945793
821,5.8516224,-15.75767793,-4.953371081,-0.134963731,0.044459818,0.006147639,,1.43393E-07,0.00705957,0.873747601
822,5.853409286,-15.72709283,-4.884245899,-0.130702869,0.046825278,0.039330887,,1.47846E-07,0.007564826,0.877478462
823,5.783463173,-15.75463544,-4.918059965,-0.164500375,0.045395623,0.026652488,,1.4383E-07,0.007313305,0.848317439
824,5.711188296,-15.75680504,-4.920034504,-0.144585468,0.045395677,0.034948091,,1.43518E-07,0.007298879,0.865380947
825,5.81099996,-15.7255363,-4.932955166,-0.093514334,0.044634426,0.022192656,,1.48077E-07,0.007205179,0.910724963
826,5.734702415,-15.73874511,-4.96505322,-0.148010394,0.045288406,0.038102394,,1.46134E-07,0.006977579,0.862422151
827,5.765902279,-15.76721491,-4.955595962,-0.142760404,0.04142104,0.013976635,,1.42032E-07,0.007043881,0.866961764
828,5.853542527,-15.7494472,-4.945425422,-0.12852868,0.041365338,0.020103863,,1.44578E-07,0.007115887,0.879388341
829,5.806637716,-15.74861844,-4.917700396,-0.156533855,0.039381596,0.051205591,,1.44698E-07,0.007315935,0.855102568
830,5.72612102,-15.72138729,-4.921829732,-0.141962581,0.045957966,0.054669961,,1.48692E-07,0.007285788,0.867653723
831,5.72872168,-15.78036506,-4.996631128,-0.146720043,0.046454896,0.038018006,,1.40176E-07,0.006760685,0.863535697
832,5.766271529,-15.7174999,-4.923935763,-0.134223178,0.045878786,0.046137786,,1.49271E-07,0.00727046,0.874394897
833,5.735119501,-15.73495886,-4.926367268,-0.150477311,0.045175463,0.026020685,,1.46688E-07,0.007252803,0.860297249
834,5.629328267,-15.7454783,-4.922816724,-0.14688115,0.045198984,0.024567898,,1.45153E-07,0.0072786,0.863396586
835,5.704367896,-15.71514718,-4.966144404,-0.15427196,0.045330776,0.016539005,,1.49623E-07,0.00696997,0.857038909
836,5.751260057,-15.74514207,-4.950547351,-0.130110232,0.04168251,0.035551467,,1.45202E-07,0.007079533,0.877998642
837,5.806104022,-15.70820093,-4.923978915,-0.14583645,0.046148425,0.047810662,,1.50666E-07,0.007270146,0.864299048
838,5.816497002,-15.71243284,-4.963086992,-0.140614838,0.043359311,0.029117048,,1.5003E-07,0.006991312,0.868823886
839,5.828414676,-15.73090132,-4.956297011,-0.147446226,0.041625711,0.058169388,,1.47284E-07,0.007038945,0.862908839
840,5.840730487,-15.75980247,-4.92467823,-0.146218702,0.042735673,0.020816879,,1.43089E-07,0.007265064,0.863968731
841,5.725325305,-15.71961022,-4.972501783,-0.143949497,0.048368997,0.022289909,,1.48957E-07,0.006925799,0.865931479
842,5.736270228,-15.75872267,-4.927508668,-0.146500315,0.043412215,0.004529627,,1.43243E-07,0.007244529,0.86372546
843,5.740180869,-15.7669202,-4.944849423,-0.150911823,0.042830095,0.037025967,,1.42074E-07,0.007119987,0.859923521
844,5.780885992,-15.72279295,-4.907288584,-0.150570128,0.049698754,0.019195361,,1.48483E-07,0.007392505,0.860217403
845,5.690796074,-15.73235526,-4.928335914,-0.14226095,0.042534224,0.037786725,,1.4707E-07,0.007238539,0.86739488
846,5.81741802,-15.73105876,-4.964581916,-0.121031753,0.043808778,0.016463254,,1.47261E-07,0.006980869,0.886005826
847,5.679546769,-15.71228969,-4.94693742,-0.135141281,0.040912357,0.075315299,,1.50051E-07,0.007105136,0.873592481
848,5.864568875,-15.77859137,-4.979436313,-0.143622438,0.044136211,0.034683574,,1.40425E-07,0.006877938,0.866214736
849,5.678999823,-15.74241202,-4.942733751,-0.158425564,0.048177023,0.012252633,,1.45599E-07,0.007135066,0.853486492
850,5.708622996,-15.74173168,-4.983540819,-0.149275325,0.040537728,0.015516629,,1.45698E-07,0.006849766,0.861331936
851,5.777215601,-15.7341032,-4.912546411,-0.153930499,0.044604866,0.064238958,,1.46813E-07,0.007353739,0.857331604
852,5.796293134,-15.76300154,-4.886983539,-0.137199122,0.043055604,0.064333389,,1.42631E-07,0.007544145,0.871796615
853,5.851531804,-15.74822983,-4.915112416,-0.140230195,0.045859676,0.045459052,,1.44754E-07,0.007334893,0.869158136
854,5.697527765,-15.72881727,-4.910905492,-0.137334913,0.045948193,0.017859997,,1.47592E-07,0.007365816,0.871678241
855,5.734928833,-15.76978872,-4.936489653,-0.154325087,0.042562776,0.055925826,,1.41667E-07,0.007179758,0.856993378
856,5.740158361,-15.71953283,-4.921832278,-0.135793936,0.044782859,0.035598057,,1.48968E-07,0.007285769,0.873022512
857,5.824633345,-15.74637336,-4.953201502,-0.128641875,0.041469161,0.055151497,,1.45023E-07,0.007060768,0.879288805
858,5.736286503,-15.73321246,-4.921898304,-0.140693197,0.045142011,0.028335134,,1.46944E-07,0.007285288,0.868755808
859,5.710698437,-15.72727263,-4.956535955,-0.144258058,0.048109718,0.03033579,,1.4782E-07,0.007037263,0.865664328
860,5.692656704,-15.76106842,-4.930871737,-0.140920172,0.044876604,0.042145448,,1.42907E-07,0.007220206,0.868558645
861,5.792002378,-15.72779034,-4.939532161,-0.136353462,0.043742763,0.03277997,,1.47743E-07,0.007157946,0.87253417
862,5.738871985,-15.77855189,-4.94926063,-0.149575282,0.040766799,0.019038294,,1.40431E-07,0.007088648,0.861073613
863,5.810664737,-15.74993451,-4.953426561,-0.139526423,0.043733802,0.036250774,,1.44507E-07,0.007059179,0.869770041
864,5.732050897,-15.7269083,-4.927335985,-0.130599001,0.050393789,0.020881394,,1.47874E-07,0.00724578,0.877569608
865,5.806317082,-15.72828268,-4.940881183,-0.130730141,0.0410697,0.029147598,,1.4767E-07,0.007148297,0.877454531
866,5.742424039,-15.73330456,-4.930216274,-0.135911965,0.041200763,0.029664997,,1.46931E-07,0.007224941,0.872919477
867,5.746876095,-15.78000393,-4.942422485,-0.16876432,0.046056634,0.048655361,,1.40227E-07,0.007137287,0.84470796
868,5.827465022,-15.76512443,-4.92546544,-0.158537048,0.047180168,0.030651617,,1.42329E-07,0.007259347,0.853391347
869,5.647832202,-15.75685644,-4.942806873,-0.163256543,0.042412478,0.027944911,,1.43511E-07,0.007134544,0.84937326
870,5.856345589,-15.7527987,-4.926152389,-0.144217412,0.040862498,0.029712127,,1.44094E-07,0.007254362,0.865699514
871,5.629976974,-15.73835299,-4.983196896,-0.164683989,0.048657208,0.02140034,,1.46191E-07,0.006852122,0.84816169
872,5.677013322,-15.77379982,-4.972127417,-0.151277783,0.047445149,0.015455014,,1.411E-07,0.006928393,0.859608881
873,5.845274302,-15.73187173,-4.966204492,-0.153508218,0.043276959,0.042764753,,1.47141E-07,0.006969551,0.857693716
874,5.813266203,-15.74557105,-4.947322143,-0.138416511,0.04169968,0.022884025,,1.45139E-07,0.007102403,0.870735945
875,5.826293677,-15.72234239,-4.928270698,-0.136444525,0.046442198,0.02881225,,1.4855E-07,0.007239011,0.872454719
876,5.73188107,-15.7152715,-4.966952452,-0.143303772,0.049634299,0.037751031,,1.49604E-07,0.00696434,0.866490814
877,5.768548587,-15.72670438,-4.991754509,-0.128692902,0.046620056,0.028102232,,1.47904E-07,0.006793734,0.879243938
878,5.702214696,-15.7454161,-4.963639111,-0.164401747,0.046848528,0.019627109,,1.45162E-07,0.006987453,0.84840111
879,5.800308068,-15.75119913,-4.931277495,-0.139606812,0.044591955,0.017650033,,1.44325E-07,0.007217277,0.869700124
880,5.795582736,-15.71498173,-4.970852945,-0.150632108,0.047969755,0.037288558,,1.49648E-07,0.006937228,0.860164088
881,5.741625717,-15.75071561,-4.906437286,-0.145315949,0.046137517,0.015607371,,1.44395E-07,0.007398801,0.864749033
882,5.870799385,-15.75361106,-4.978520076,-0.149284762,0.041852915,0.062634111,,1.43977E-07,0.006884243,0.861323808
883,5.681742265,-15.74601134,-4.983664067,-0.141481543,0.043416238,0.082619776,,1.45076E-07,0.006848922,0.868071198
884,5.737999716,-15.77308343,-4.930566556,-0.153397713,0.043774829,0.017320896,,1.41201E-07,0.00722241,0.8577885
885,5.738529813,-15.73539952,-4.888350641,-0.1451244,0.041999421,0.048821635,,1.46623E-07,0.007533838,0.864914691
886,5.968346229,-15.73942585,-4.932663414,-0.142040141,0.044528021,0.034005535,,1.46034E-07,0.007207282,0.86758643
887,5.773398704,-15.70567611,-4.914586292,-0.149536102,0.04340899,0.042514528,,1.51047E-07,0.007338753,0.86110735
888,5.712576641,-15.71275599,-4.937769545,-0.125656413,0.044490221,0.02922122,,1.49981E-07,0.007170574,0.88191781
889,5.733001529,-15.75499229,-4.947042916,-0.159827795,0.039138636,0.009140463,,1.43778E-07,0.007104386,0.852290545
890,5.695025504,-15.75474524,-4.956097014,-0.155017508,0.042516982,0.028562411,,1.43814E-07,0.007040353,0.856400184
891,5.773722307,-15.75302675,-4.954294151,-0.149296748,0.045338685,0.03071927,,1.44061E-07,0.007053057,0.861313484
892,5.76726551,-15.76583357,-4.930212742,-0.15435561,0.043875217,0.013818182,,1.42228E-07,0.007224966,0.85696722
893,5.868081119,-15.74679744,-4.933531299,-0.114199681,0.043519782,0.020029391,,1.44962E-07,0.007201029,0.892079807
894,5.730928368,-15.7255887,-4.950888749,-0.141239057,0.044082559,0.058725547,,1.48069E-07,0.007077116,0.868281718
895,5.782178488,-15.74114255,-4.91761758,-0.126241298,0.041862447,0.07075406,,1.45784E-07,0.007316541,0.88140214
896,5.74710901,-15.72897892,-4.928518902,-0.138846008,0.044944709,0.076465864,,1.47568E-07,0.007237214,0.870362047
897,5.743712622,-15.72447523,-4.926692589,-0.142614387,0.041397238,0.026999381,,1.48234E-07,0.007250444,0.867088365
898,5.829373087,-15.74937954,-4.938009776,-0.141611512,0.047756901,0.032898556,,1.44588E-07,0.007168852,0.867958382
