,F,V,R0,eta0,etainf,n,tcr,gamma,alpha,,vexp,r0exp,eta0exp,etainfexp,nexp,tcrexp
2857,2.822453193,-16.09189499,-5.157777328,3.462639278,-6.833415898,-0.261394939,-0.339609701,0.06454102,0.117869927,,1.02655E-07,0.005754476,31.90106126,0.001077172,0.769976765,0.71204818
2858,2.714938027,-16.01846044,-5.212456662,3.467379992,-6.870671081,-0.255426337,-0.360439937,0.065024933,0.069656086,,1.10477E-07,0.005448273,32.05265413,0.00103778,0.774586193,0.69736946
2859,2.685830635,-15.98235428,-5.176443202,3.472396992,-6.893425394,-0.241224262,-0.364602283,0.066841147,0.105587471,,1.14539E-07,0.00564806,32.21386636,0.001014433,0.785665412,0.6944728
2860,2.890548019,-16.08478263,-5.184232472,3.464113829,-6.6658284,-0.252181178,-0.451721884,0.062976913,0.074968781,,1.03387E-07,0.005604236,31.94813571,0.001273701,0.777103932,0.636531175
2861,2.795741422,-16.04470432,-5.146305672,3.466176462,-7.295963997,-0.254709364,-0.297455727,0.064681508,0.155925174,,1.07615E-07,0.005820869,32.014101,0.000678271,0.775141749,0.742705464
2862,2.796394215,-16.03144458,-5.245367193,3.462482997,-6.411735854,-0.252417315,-0.484156135,0.06879025,0.132924051,,1.09052E-07,0.005271886,31.89607614,0.001642171,0.77692045,0.616216981
2863,2.814184555,-16.05646075,-5.185799908,3.467561432,-6.942583238,-0.241463109,-0.285650284,0.067634453,0.047242639,,1.06357E-07,0.005595459,32.05847028,0.000965772,0.78547778,0.75152539
2864,2.833188422,-16.01566851,-5.109759507,3.470873951,-6.947991278,-0.249595777,-0.322770132,0.062734538,0.257294836,,1.10786E-07,0.006037535,32.16484065,0.000960563,0.779115656,0.724140292
2865,2.83359588,-16.04532149,-5.221834094,3.466691613,-7.322700596,-0.254430279,-0.426176697,0.064292987,0.1393591,,1.07549E-07,0.005397421,32.03059735,0.000660376,0.77535811,0.653000949
2866,2.823062913,-16.04583157,-5.167150891,3.470152964,-6.729440006,-0.26002864,-0.279969215,0.066845849,0.180833759,,1.07494E-07,0.005700788,32.14165858,0.001195202,0.771029503,0.755807009
2867,2.712416702,-16.040064,-5.200960897,3.456967062,-7.174557143,-0.260166756,-0.357037547,0.068247321,0.177551791,,1.08116E-07,0.005511266,31.72062378,0.000765825,0.770923019,0.699746224
2868,2.86938887,-16.08200033,-5.164153353,3.46360258,-7.035547023,-0.263079559,-0.341142907,0.065288289,0.080948126,,1.03675E-07,0.005717902,31.93180645,0.000880037,0.76868074,0.7109573
2869,2.688130131,-16.04498457,-5.174930874,3.464917035,-6.461424234,-0.245354618,-0.251157623,0.065442426,0.091916186,,1.07585E-07,0.005656608,31.97380696,0.001562569,0.782427026,0.777899747
2870,2.703117673,-16.02922123,-5.196317502,3.468098199,-6.703998161,-0.251489185,-0.427451098,0.06338706,0.153585405,,1.09294E-07,0.005536917,32.07568282,0.001226,0.777641868,0.652169294
2871,2.673230922,-16.01219729,-5.187879363,3.472345705,-7.37147339,-0.260242864,-0.330377046,0.064742518,0.136823888,,1.11171E-07,0.005583836,32.21221425,0.000628941,0.770864348,0.718652717
2872,2.728128318,-16.04642663,-5.180555175,3.460479806,-6.648924937,-0.262552909,-0.263577053,0.067489318,0.099694891,,1.0743E-07,0.005624883,31.83224615,0.001295414,0.769085672,0.768298421
2873,2.758158007,-16.01478256,-5.200963755,3.469655963,-7.105905122,-0.249426519,-0.351514343,0.067421801,0.167661158,,1.10884E-07,0.00551125,32.12568811,0.000820247,0.779247538,0.703621758
2874,2.772564896,-16.01670888,-5.16786855,3.467309397,-7.153560836,-0.253433945,-0.368293681,0.064625913,0.029869282,,1.1067E-07,0.005696698,32.05039143,0.000782074,0.776131011,0.69191395
2875,2.767968134,-16.04532307,-5.20399348,3.460275208,-7.84791145,-0.25893761,-0.331685695,0.064539551,0.112791191,,1.07549E-07,0.005494578,31.82573399,0.000390567,0.771871179,0.717712868
2876,2.740352366,-16.03477624,-5.169136562,3.462382404,-6.523941027,-0.247428124,-0.330334944,0.067356575,0.114331641,,1.08689E-07,0.005689479,31.89286777,0.001467873,0.78080634,0.718682975
2877,2.885921682,-16.10179633,-5.166740407,3.462373983,-6.95502004,-0.265178137,-0.330619189,0.067624865,0.11017201,,1.01643E-07,0.005703128,31.89259921,0.000953835,0.767069294,0.718478722
2878,2.737066669,-16.02661247,-5.198293156,3.465064977,-6.610006709,-0.259999051,-0.386649203,0.067232787,0.005129235,,1.0958E-07,0.005525988,31.97853758,0.001346823,0.771052317,0.67932936
2879,2.799274698,-16.0483385,-5.196533805,3.462046985,-7.189977276,-0.256537613,-0.358905009,0.066221739,0.031203123,,1.07225E-07,0.005535719,31.8821721,0.000754106,0.773725892,0.698440694
2880,2.833193506,-16.08236108,-5.191747164,3.463573094,-7.061478946,-0.25816852,-0.316321251,0.064282107,0.063904598,,1.03638E-07,0.00556228,31.9308649,0.000857509,0.772465045,0.728825277
2881,2.793842033,-16.01228704,-5.194008641,3.469147333,-6.902892547,-0.255352007,-0.366576314,0.06771923,0.061659955,,1.11161E-07,0.005549715,32.10935218,0.001004875,0.77464377,0.693103241
2882,2.658879738,-16.06108553,-5.184740168,3.464095852,-6.930339164,-0.250739681,-0.358056697,0.067816728,0.106917795,,1.05867E-07,0.005601392,31.94756139,0.000977669,0.778224932,0.699033441
2883,2.779190042,-16.04709718,-5.174272889,3.465010107,-7.13968697,-0.257902959,-0.408849074,0.061591554,0.039936975,,1.07358E-07,0.005660331,31.97678296,0.000793,0.772670209,0.664414502
2884,2.848200548,-16.06737408,-5.16808228,3.466645559,-6.599413552,-0.258128097,-0.34558632,0.067345743,0.205233714,,1.05203E-07,0.005695481,32.02912223,0.001361166,0.772496272,0.707805232
2885,2.840579274,-16.05007987,-5.163955006,3.463210356,-7.394662132,-0.25946833,-0.323410504,0.066875388,0.044522505,,1.07038E-07,0.005719036,31.91928446,0.000614524,0.77146164,0.723676721
2886,2.681479116,-15.99255388,-5.18007138,3.466374584,-6.762228561,-0.248613733,-0.394999556,0.068224981,0.063720795,,1.13376E-07,0.005627605,32.02044433,0.001156649,0.779881158,0.673680338
2887,2.692093172,-16.02554023,-5.231858043,3.464386007,-6.900994467,-0.259510876,-0.379466132,0.066857867,0.117338484,,1.09697E-07,0.005343587,31.95683249,0.001006784,0.771428818,0.684226598
2888,2.718398477,-16.05709344,-5.137289067,3.469270029,-7.517397697,-0.258473405,-0.262088959,0.066990665,0.195331011,,1.0629E-07,0.005873591,32.11329211,0.000543545,0.772229569,0.769442572
2889,2.760030972,-16.03116086,-5.184141758,3.466442822,-6.86583564,-0.256650271,-0.389833036,0.064519806,0.084515869,,1.09083E-07,0.005604745,32.0226294,0.001042811,0.773638731,0.677169928
2890,2.857263802,-16.05469089,-5.180673341,3.459031048,-7.286175745,-0.253133385,-0.329093889,0.066280103,0.050295685,,1.06546E-07,0.005624218,31.78616232,0.000684942,0.77636432,0.719575454
2891,2.760618708,-16.04253388,-5.188601454,3.462539018,-6.991731262,-0.259648735,-0.296203186,0.066468072,0.065859813,,1.07849E-07,0.005579805,31.89786303,0.000919453,0.771322477,0.743636316
2892,2.961148127,-16.05369097,-5.178255438,3.472099689,-7.04194168,-0.260166766,-0.358299406,0.064771021,0.100020571,,1.06652E-07,0.005637833,32.2042905,0.000874427,0.770923011,0.6988638
2893,2.64334444,-16.05137793,-5.228673569,3.471443333,-6.943631626,-0.265407103,-0.304186805,0.066109228,0.119122378,,1.06899E-07,0.005360631,32.18315996,0.00096476,0.766893681,0.737723043
2894,2.715975216,-16.01781957,-5.191784475,3.462234398,-6.966587455,-0.255995759,-0.367110022,0.068603963,0.158351876,,1.10548E-07,0.005562073,31.88814779,0.000942865,0.774145252,0.692733425
2895,2.846722996,-16.04588402,-5.155947254,3.464523981,-6.769885272,-0.258332748,-0.28673535,0.064427758,0.084052663,,1.07488E-07,0.005765017,31.96124199,0.001147826,0.772338195,0.750710378
2896,2.737432546,-16.03325595,-5.177023239,3.464242646,-6.425535334,-0.24633224,-0.287791212,0.062808406,0.064122251,,1.08854E-07,0.005644785,31.95225143,0.001619666,0.781662482,0.74991815
2897,2.699147541,-16.01829722,-5.189403249,3.464815974,-6.690179093,-0.250070045,-0.441217723,0.064396738,0.130546345,,1.10495E-07,0.005575333,31.97057582,0.00124306,0.778746234,0.64325264
2898,2.735136243,-16.05172372,-5.190334683,3.469399413,-6.768502085,-0.26191775,-0.322432598,0.065998307,0.071046982,,1.06862E-07,0.005570142,32.11744732,0.001149415,0.769574318,0.724384755
2899,2.762664105,-16.04305752,-5.199026908,3.467277435,-7.041108408,-0.256068812,-0.341479279,0.064419491,0.175078888,,1.07793E-07,0.005521935,32.04936707,0.000875156,0.7740887,0.710718195
2900,2.805276233,-16.03615899,-5.201132566,3.464796452,-7.123395023,-0.253307288,-0.405065266,0.065848437,0.176539495,,1.08539E-07,0.00551032,31.96995168,0.000806026,0.776229319,0.666933282
2901,2.725192528,-15.99812884,-5.202220488,3.472452044,-7.058046432,-0.245622785,-0.36078671,0.061066519,0.057748453,,1.12746E-07,0.005504329,32.21563984,0.000860457,0.782217233,0.697127673
2902,2.850730453,-16.04494871,-5.182531866,3.468127425,-7.21350679,-0.249709748,-0.501725011,0.064020488,0.178267805,,1.07589E-07,0.005613775,32.0766203,0.00073657,0.779026864,0.605485289
2903,2.799564576,-16.02286486,-5.193008395,3.467040696,-6.779821225,-0.245692793,-0.347171122,0.066240278,0.166276208,,1.09991E-07,0.005555269,32.04178062,0.001136478,0.782162474,0.706684388
2904,2.809089488,-16.05662056,-5.171836952,3.4717596,-6.583480256,-0.254458598,-0.274137955,0.066753425,0.098185056,,1.0634E-07,0.005674136,32.19334004,0.001383028,0.775336153,0.760227191
2905,2.730410056,-16.05421312,-5.20816329,3.468255451,-6.384841601,-0.258887403,-0.323964794,0.068831853,0.016315504,,1.06597E-07,0.005471714,32.08072718,0.001686936,0.771909933,0.723275706
2906,2.729393047,-16.00812406,-5.204621401,3.462922887,-7.342516286,-0.257131996,-0.384411407,0.069318782,0.043011992,,1.11625E-07,0.005491129,31.91011,0.000647419,0.773266139,0.680851263
2907,2.804744271,-16.06200157,-5.15151975,3.459028971,-7.285475842,-0.255891341,-0.339360991,0.063068621,0.105310508,,1.0577E-07,0.005790598,31.78609631,0.000685422,0.774226091,0.712225296
2908,2.737818653,-16.0288987,-5.190581782,3.469686417,-6.758695271,-0.247553033,-0.302418479,0.067901337,0.114699606,,1.0933E-07,0.005568766,32.12666648,0.001160743,0.780708816,0.739028732
2909,2.749887935,-16.03938102,-5.179485615,3.46964749,-6.72431375,-0.260910986,-0.362094212,0.066368148,0.141401002,,1.0819E-07,0.005630902,32.12541592,0.001201345,0.770349488,0.696216773
2910,2.816972089,-16.07609835,-5.19933914,3.454076496,-6.934953429,-0.260781982,-0.362078622,0.065203001,0.059799527,,1.04289E-07,0.005520211,31.62906563,0.000973168,0.770448873,0.696227627
2911,2.812324694,-16.03327846,-5.164607303,3.471696388,-6.559432426,-0.253689403,-0.451340982,0.062171949,0.082974051,,1.08852E-07,0.005715307,32.1913051,0.00141669,0.775932767,0.636773677
2912,2.778082004,-16.05092967,-5.142898265,3.46580264,-6.826940932,-0.266875872,-0.309934521,0.06913541,0.112012137,,1.06947E-07,0.005840737,32.00213566,0.00108417,0.765768119,0.733494983
2913,2.878548355,-16.0290673,-5.17473494,3.467494261,-7.464253843,-0.24826849,-0.44144127,0.0663799,0.053144426,,1.09311E-07,0.005657716,32.05631696,0.000573213,0.780150452,0.64310886
2914,2.710466321,-16.02343597,-5.201443531,3.46340087,-6.957022509,-0.255563095,-0.408520069,0.064479144,0.070885427,,1.09928E-07,0.005508607,31.92536612,0.000951927,0.774480269,0.664633134
2915,2.612754412,-16.02059867,-5.181960986,3.469474495,-6.925804168,-0.264489765,-0.321247565,0.067408895,0.197341284,,1.10241E-07,0.005616981,32.11985886,0.000982113,0.767597505,0.725243684
2916,2.90380893,-16.04923503,-5.198894284,3.464446198,-7.068900626,-0.252300548,-0.463391809,0.064340538,0.075824504,,1.07129E-07,0.005522668,31.95875606,0.000851168,0.777011174,0.629146079
2917,2.778063092,-16.0252053,-5.167774929,3.464270107,-7.279111948,-0.258782848,-0.327686847,0.063897791,0.10503353,,1.09734E-07,0.005697231,31.9531289,0.000689798,0.771990644,0.720588639
2918,2.702877498,-16.028699,-5.202643938,3.469193123,-6.942371541,-0.262229191,-0.337744124,0.066239012,0.081047628,,1.09351E-07,0.005501998,32.11082249,0.000965976,0.769334679,0.713377801
2919,2.955272163,-16.05709633,-5.189334676,3.471615503,-7.071628641,-0.259724964,-0.365797746,0.066261508,0.138911076,,1.0629E-07,0.005575715,32.18870141,0.00084885,0.771263682,0.693643079
2920,2.667221533,-16.01817113,-5.218468129,3.46394587,-6.914210633,-0.26604311,-0.324283642,0.064076961,0.098032327,,1.10509E-07,0.005415619,31.94277019,0.000993565,0.766406087,0.723045127
2921,2.922777697,-16.04696468,-5.175784871,3.467429868,-6.986635958,-0.261541174,-0.359414846,0.06582546,0.210301024,,1.07372E-07,0.005651779,32.05425284,0.00092415,0.769864177,0.698084693
2922,2.768576259,-16.02955496,-5.165250507,3.459454163,-6.907956318,-0.2497033,-0.292074365,0.064700325,0.096267321,,1.09258E-07,0.005711632,31.79961436,0.000999799,0.779031887,0.746713005
2923,2.811161926,-16.04530016,-5.145178275,3.465579481,-6.518827908,-0.253595284,-0.358847083,0.060980517,0.082330464,,1.07551E-07,0.005827435,31.9949949,0.001475397,0.776005801,0.698481153
2924,2.707988864,-16.01660859,-5.224673053,3.465185522,-6.945735641,-0.256062501,-0.443156973,0.064815146,0.188949985,,1.10682E-07,0.005382119,31.98239265,0.000962732,0.774093586,0.642006422
2925,2.82842789,-16.04803229,-5.155897169,3.470837529,-6.763158966,-0.260841109,-0.363475485,0.062450375,0.08489497,,1.07258E-07,0.005765305,32.16366917,0.001155573,0.77040332,0.695255771
2926,2.743726284,-16.05348164,-5.17655154,3.466129689,-6.943909446,-0.263381734,-0.376493552,0.063421461,0.063553271,,1.06675E-07,0.005647448,32.01260365,0.000964492,0.768448498,0.686263543
2927,2.830890513,-16.03067284,-5.220580586,3.469164169,-7.025252175,-0.254886412,-0.381806915,0.066277765,0.193390274,,1.09136E-07,0.005404191,32.10989278,0.000889143,0.775004524,0.682626845
2928,2.714873952,-16.00869976,-5.19061853,3.462398598,-7.206539048,-0.248803299,-0.360544957,0.066061216,0.042842754,,1.1156E-07,0.005568561,31.89338426,0.00074172,0.779733333,0.697296226
2929,2.847842234,-16.05187641,-5.182822309,3.476324591,-6.473147395,-0.252012381,-0.385197516,0.066932276,0.116699564,,1.06846E-07,0.005612145,32.34063828,0.001544357,0.777235115,0.680316249
2930,2.941011415,-16.07853609,-5.144766152,3.471035147,-6.343840433,-0.247550444,-0.375531426,0.06571992,0.04873022,,1.04035E-07,0.005829837,32.17002593,0.00175754,0.780710837,0.686924132
2931,2.757565142,-16.00195633,-5.167138698,3.46377861,-7.032343735,-0.258194134,-0.453339027,0.063048372,0.116433716,,1.12315E-07,0.005700857,31.93742788,0.00088286,0.77244526,0.635502645
2932,2.841954121,-16.07413179,-5.185249668,3.464094485,-6.332461626,-0.260132478,-0.324947151,0.069173861,0.033626234,,1.04494E-07,0.005598539,31.94751771,0.001777652,0.770949445,0.722565539
2933,2.754379386,-16.03235135,-5.198649434,3.464454234,-7.071310701,-0.253457496,-0.399782386,0.066774073,0.064992331,,1.08953E-07,0.00552402,31.95901286,0.000849119,0.776112732,0.670465933
2934,2.774348883,-16.0684244,-5.195198182,3.461749547,-7.075030282,-0.257634962,-0.357807484,0.065443305,0.085682395,,1.05093E-07,0.005543118,31.87269053,0.000845967,0.77287731,0.699207671
2935,2.870688629,-16.07794347,-5.132029608,3.467886956,-6.881295743,-0.257461375,-0.253078981,0.065333983,0.069673704,,1.04097E-07,0.005904564,32.0689078,0.001026813,0.773011483,0.776406558
2936,2.604222082,-16.00322776,-5.123717168,3.467155442,-6.701847983,-0.258671529,-0.415611372,0.064579443,0.071924611,,1.12173E-07,0.00595385,32.04545752,0.001228639,0.772076586,0.65993669
2937,2.721056316,-16.03446047,-5.219826683,3.462147971,-6.775417347,-0.261861518,-0.420136379,0.064720002,0.058141416,,1.08723E-07,0.005408266,31.88539192,0.001141494,0.769617594,0.656957219
2938,2.891481415,-16.047347,-5.192616215,3.46457967,-7.008387659,-0.253811803,-0.418370307,0.065761278,0.094129122,,1.07331E-07,0.005557448,31.96302193,0.000904265,0.775837798,0.658118478
2939,2.684381434,-16.00418675,-5.163588213,3.465883496,-7.077967423,-0.261303178,-0.407417334,0.063981037,0.059858451,,1.12065E-07,0.005721134,32.00472332,0.000843486,0.770047423,0.665366452
2940,2.793753245,-16.06129717,-5.151373322,3.459737086,-7.153518475,-0.25847035,-0.392969056,0.06718723,0.051776342,,1.05844E-07,0.005791446,31.80861249,0.000782107,0.772231927,0.675049636
2941,2.88066075,-16.0812625,-5.168498652,3.467725969,-6.716497522,-0.250484072,-0.30450366,0.064786354,0.017920906,,1.03752E-07,0.00569311,32.06374553,0.001210771,0.778423878,0.737489329
2942,2.861738185,-16.05671482,-5.156114077,3.462782639,-7.053776178,-0.254681749,-0.371734025,0.064840082,0.092912896,,1.0633E-07,0.005764055,31.90563497,0.00086414,0.775163155,0.689537618
2943,2.838029281,-16.04494466,-5.192677516,3.466381697,-7.063393747,-0.252992984,-0.387835629,0.066284935,0.043721744,,1.07589E-07,0.005557108,32.02067208,0.000855869,0.776473329,0.678523863
2944,2.798828521,-16.03745598,-5.210748412,3.468304485,-6.902637067,-0.2537259,-0.34634302,0.065075589,0.109214355,,1.08398E-07,0.005457588,32.08230028,0.001005131,0.775904448,0.707269838
2945,2.684583784,-15.99549611,-5.18960786,3.467743858,-7.287676902,-0.251357577,-0.383080453,0.065493702,0.041357481,,1.13043E-07,0.005574192,32.06431913,0.000683915,0.777744218,0.681758047
2946,3.087811407,-16.09084415,-5.188138711,3.472163741,-6.884434441,-0.261523378,-0.389976813,0.065734331,0.081545847,,1.02763E-07,0.005582388,32.2063533,0.001023595,0.769877877,0.677072574
2947,2.754340994,-16.03612558,-5.207989551,3.468727853,-6.731599778,-0.261209029,-0.308244458,0.064203988,0.074919957,,1.08542E-07,0.005472665,32.09588576,0.001192623,0.770119925,0.734735684
2948,2.74242415,-16.0177312,-5.110170231,3.463422933,-7.047462196,-0.268378673,-0.379670652,0.064322701,0.242953915,,1.10557E-07,0.006035055,31.92607049,0.000869613,0.764618186,0.684086675
2949,2.74478106,-16.03109747,-5.218370851,3.46670862,-7.11405295,-0.267620783,-0.27417206,0.06189721,0.051285431,,1.09089E-07,0.005416146,32.0311421,0.000813591,0.765197902,0.760201264
2950,2.808546976,-16.03547865,-5.126889978,3.46158823,-6.817179913,-0.257349792,-0.401411215,0.065130804,0.042551658,,1.08613E-07,0.00593499,31.86754933,0.001094804,0.773097743,0.669374747
2951,2.687237743,-15.96990492,-5.124095917,3.46833638,-6.428418759,-0.250349217,-0.426896638,0.064592599,0.150338204,,1.15973E-07,0.005951596,32.08332357,0.001615003,0.77852886,0.652530996
2952,2.775641717,-16.04281398,-5.10825902,3.463464761,-6.922364759,-0.251278551,-0.427720601,0.066332093,0.04928956,,1.07819E-07,0.006046601,31.92740592,0.000985497,0.777805683,0.651993556
2953,2.660128603,-16.03377887,-5.193638116,3.465657388,-6.783324702,-0.259070533,-0.36193045,0.066526102,0.035315818,,1.08797E-07,0.005551772,31.99748764,0.001132503,0.771768586,0.696330796
2954,2.702207849,-15.99949253,-5.238363312,3.471697282,-6.641911099,-0.254932381,-0.400325508,0.067415174,0.168126278,,1.12592E-07,0.005308939,32.19133387,0.001304532,0.774968899,0.670101887
2955,2.683949551,-16.03216027,-5.159640167,3.467472173,-6.789089374,-0.257332894,-0.275202906,0.067472098,0.032909835,,1.08974E-07,0.005743766,32.0556089,0.001125994,0.773110807,0.759418017
2956,2.837601481,-16.06865049,-5.145666402,3.466541483,-6.687884718,-0.256289971,-0.39879727,0.062269391,0.091722107,,1.05069E-07,0.005824592,32.02578894,0.001245915,0.773917523,0.671126745
2957,2.653307857,-16.00811981,-5.154349514,3.462557785,-6.556039103,-0.25578692,-0.442158006,0.065090744,0.063047095,,1.11625E-07,0.005774235,31.89846166,0.001421505,0.77430694,0.642648085
2958,2.77178029,-16.02981086,-5.204973183,3.471698331,-7.020214751,-0.26687801,-0.341059115,0.067374597,0.323668799,,1.0923E-07,0.005489198,32.19136765,0.000893634,0.765766482,0.711016876
2959,2.638907693,-16.00738013,-5.19814152,3.470204595,-6.400501456,-0.266230724,-0.393939656,0.064919912,0.095646715,,1.11708E-07,0.005526826,32.14331815,0.001660724,0.766262312,0.674394751
2960,2.573600547,-15.9877815,-5.17517887,3.464127666,-7.245666212,-0.25551337,-0.257742334,0.063770263,0.058411292,,1.13919E-07,0.005655205,31.94857778,0.000713259,0.774518781,0.772794329
2961,2.771410052,-16.07548448,-5.209077062,3.456527573,-6.765064841,-0.262758226,-0.370242542,0.064133299,0.034660006,,1.04353E-07,0.005466717,31.70668599,0.001153373,0.768927782,0.690566819
2962,2.847020769,-16.07279125,-5.16150645,3.466947628,-6.624778854,-0.257193231,-0.312125933,0.064267062,0.084209155,,1.04635E-07,0.005733057,32.03879872,0.001327074,0.773218789,0.731889354
2963,2.618824752,-16.02179963,-5.140402875,3.455365043,-6.749964661,-0.258258591,-0.328818844,0.067260431,0.091522055,,1.10108E-07,0.00585533,31.66984743,0.001170921,0.772395472,0.719773396
2964,2.878671847,-16.04158092,-5.209572795,3.459418277,-6.998523491,-0.254717752,-0.387500599,0.067683392,0.091518392,,1.07952E-07,0.005464007,31.79847322,0.000913229,0.775135248,0.678751227
2965,2.862775167,-16.03672626,-5.190798748,3.466195994,-7.106066061,-0.252072027,-0.386482699,0.067628569,0.074318805,,1.08477E-07,0.005567558,32.01472632,0.000820115,0.777188757,0.679442481
2966,2.644614959,-16.01075723,-5.173103894,3.465279233,-7.541049595,-0.254785708,-0.445954512,0.064703013,0.043406295,,1.11331E-07,0.005666952,31.98538989,0.00053084,0.775082574,0.640212893
2967,2.771335596,-16.0351124,-5.173171051,3.465687094,-7.281623918,-0.25870879,-0.369673269,0.067061193,0.183341585,,1.08652E-07,0.005666571,31.99843814,0.000688067,0.772047818,0.690960052
2968,2.734708787,-16.03514668,-5.166372006,3.467041383,-6.984466042,-0.259033583,-0.315202337,0.066715444,0.158136413,,1.08649E-07,0.00570523,32.04180265,0.000926158,0.771797104,0.729641226
2969,2.719911776,-16.0427582,-5.162112786,3.47427437,-6.858502072,-0.268528258,-0.31124776,0.06541147,0.057746529,,1.07825E-07,0.005729582,32.27440078,0.001050486,0.764503819,0.732532361
2970,2.760020069,-16.01457829,-5.202776914,3.466693895,-6.770196524,-0.249472322,-0.284221504,0.066485704,0.049142251,,1.10907E-07,0.005501267,32.03067045,0.001147469,0.779211848,0.752599923
2971,2.847312452,-16.01011657,-5.225291283,3.468211239,-6.81444734,-0.240952524,-0.365555596,0.068576135,0.147387819,,1.11402E-07,0.005378793,32.07930886,0.0010978,0.785878936,0.693811065
2972,2.742536753,-16.02670224,-5.169810392,3.46455374,-7.215848286,-0.256411277,-0.4679858,0.064310915,0.054910528,,1.0957E-07,0.005685647,31.96219313,0.000734847,0.773823647,0.626262416
2973,2.966310171,-16.07037266,-5.178838388,3.465066429,-7.256767906,-0.250944349,-0.365915893,0.066280298,0.022421556,,1.04888E-07,0.005634548,31.97858401,0.000705384,0.77806567,0.693561132
2974,2.766412291,-16.03352768,-5.209303724,3.468620704,-6.668392429,-0.263182342,-0.354451489,0.0636268,0.097214492,,1.08825E-07,0.005465478,32.09244691,0.001270439,0.768601736,0.70155815
2975,2.753382089,-16.0570861,-5.152278779,3.467428806,-7.156495605,-0.27026243,-0.3671645,0.065735187,0.105940944,,1.06291E-07,0.005786204,32.05421877,0.000779782,0.763179187,0.692695687
2976,2.659817418,-16.06176748,-5.198116544,3.467303556,-7.07665685,-0.268589997,-0.330695731,0.066296737,0.085224451,,1.05794E-07,0.005526964,32.05020426,0.000844592,0.764456621,0.71842373
2977,2.870618666,-16.03583355,-5.111833735,3.462942226,-6.863311542,-0.251187789,-0.418914439,0.065890314,0.068173043,,1.08574E-07,0.006025024,31.9107271,0.001045446,0.777876282,0.657760471
2978,2.748515806,-16.01903364,-5.147832425,3.471373982,-6.384095847,-0.24838263,-0.411875309,0.063271572,0.127380344,,1.10413E-07,0.005811989,32.18092809,0.001688194,0.780061411,0.662406867
2979,2.754997402,-16.04993849,-5.209200882,3.470727787,-6.929187886,-0.264709702,-0.298250722,0.069515424,0.086285527,,1.07053E-07,0.00546604,32.16013965,0.000978795,0.7674287,0.742115252
2980,2.690904248,-16.00973363,-5.182692154,3.472599577,-6.853275071,-0.253098695,-0.388426302,0.067405484,0.077469173,,1.11445E-07,0.005612875,32.22039307,0.001055992,0.776391252,0.678123196
2981,2.806615159,-16.03444389,-5.144963184,3.467301766,-7.00546673,-0.262131047,-0.462500444,0.06730914,0.09347599,,1.08725E-07,0.005828689,32.05014686,0.000906911,0.769410188,0.629707128
2982,2.523181295,-16.00052602,-5.171663538,3.458119471,-6.78320517,-0.265355992,-0.329675777,0.066437752,0.035566502,,1.12476E-07,0.00567512,31.75719998,0.001132639,0.76693288,0.719156863
2983,2.892621059,-16.03526052,-5.189988456,3.470870476,-7.299643793,-0.25936369,-0.459873187,0.066112061,0.048288487,,1.08636E-07,0.005572071,32.16472889,0.000675779,0.77154237,0.631363705
2984,2.879521935,-16.05776825,-5.168502382,3.461232026,-7.017781727,-0.262726896,-0.513596182,0.066946762,0.141496785,,1.06218E-07,0.005693089,31.8562,0.00089581,0.768951872,0.598339966
2985,2.795240604,-16.04085882,-5.21265033,3.464866692,-6.922994663,-0.246678889,-0.340200742,0.064886653,0.202760249,,1.0803E-07,0.005447218,31.97219734,0.000984876,0.781391566,0.711627455
2986,2.721253471,-15.98315364,-5.189800436,3.464288845,-7.083259929,-0.256680844,-0.394629758,0.067472911,0.147912545,,1.14447E-07,0.005573119,31.95372764,0.000839033,0.773615078,0.67392951
2987,2.798962424,-16.05276437,-5.176926715,3.464766189,-7.380488951,-0.260470373,-0.43090645,0.066793943,0.097831411,,1.06751E-07,0.005645329,31.96898421,0.000623296,0.770688989,0.649919708
2988,2.593999603,-15.99166387,-5.145785068,3.466809156,-7.381850208,-0.24739237,-0.367250789,0.066344398,0.088247968,,1.13477E-07,0.0058239,32.03436254,0.000622448,0.780834258,0.692635918
2989,2.873788932,-16.05829234,-5.16197041,3.473486253,-6.549614009,-0.249097696,-0.273289435,0.065367546,0.143948327,,1.06163E-07,0.005730397,32.24897477,0.001430668,0.779503815,0.760872533
2990,2.701550198,-16.02680501,-5.127177302,3.455285515,-6.513643172,-0.246699504,-0.350879703,0.067329501,0.038691887,,1.09559E-07,0.005933285,31.6673289,0.001483067,0.781375459,0.704068446
2991,2.835358602,-16.05644971,-5.174537758,3.463183128,-6.436664669,-0.254320475,-0.373797695,0.064163191,0.089583272,,1.06359E-07,0.005658832,31.91841537,0.00160174,0.775443252,0.688116107
2992,2.565405246,-16.00701992,-5.163857078,3.466329954,-6.560229618,-0.249308584,-0.304065476,0.062680458,0.079614547,,1.11748E-07,0.005719596,32.01901528,0.001415561,0.779339445,0.737812556
2993,2.747977181,-16.00983909,-5.189830922,3.459909672,-7.081800833,-0.24838409,-0.36133978,0.067427846,0.085885712,,1.11433E-07,0.005572949,31.81410269,0.000840259,0.780060272,0.696742219
2994,2.684836921,-16.00068593,-5.151911141,3.472827879,-7.320908065,-0.248607071,-0.458712983,0.066041944,0.139604106,,1.12458E-07,0.005788332,32.22774988,0.000661561,0.779886353,0.632096641
